I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
81          9.9079e+09  2.9974e+12  4.7054e+00  1.5000e+03  1.9236e+11  3.6837e+00  1.5000e+03  6.4644e+06  4.7034e+00  1.5000e+03  9.8720e+03  2.8380e+00  1.5000e+03  6.4743e+06  4.6943e+00  1.5001e+03  
82          9.9109e+09  2.9461e+12  4.7857e+00  1.5000e+03  1.8922e+11  3.7462e+00  1.5000e+03  6.4224e+06  4.7835e+00  1.5000e+03  9.8751e+03  2.8880e+00  1.5000e+03  6.4323e+06  4.7744e+00  1.5001e+03  
83          9.9139e+09  2.8955e+12  4.8678e+00  1.5000e+03  1.8613e+11  3.8101e+00  1.5000e+03  6.3809e+06  4.8653e+00  1.5000e+03  9.8782e+03  2.9391e+00  1.5000e+03  6.3908e+06  4.8561e+00  1.5001e+03  
84          9.9169e+09  2.8455e+12  4.9516e+00  1.5000e+03  1.8308e+11  3.8753e+00  1.5000e+03  6.3399e+06  4.9489e+00  1.5000e+03  9.8813e+03  2.9915e+00  1.5000e+03  6.3499e+06  4.9396e+00  1.5001e+03  
85          9.9199e+09  2.7961e+12  5.0372e+00  1.5000e+03  1.8007e+11  3.9421e+00  1.5000e+03  6.2996e+06  5.0342e+00  1.5000e+03  9.8844e+03  3.0451e+00  1.5000e+03  6.3095e+06  5.0249e+00  1.5001e+03  
86          9.9229e+09  2.7474e+12  5.1248e+00  1.5000e+03  1.7710e+11  4.0103e+00  1.5000e+03  6.2598e+06  5.1215e+00  1.5000e+03  9.8875e+03  3.1000e+00  1.5000e+03  6.2697e+06  5.1120e+00  1.5001e+03  
87          9.9260e+09  2.6993e+12  5.2142e+00  1.5000e+03  1.7417e+11  4.0801e+00  1.5000e+03  6.2206e+06  5.2106e+00  1.5000e+03  9.8906e+03  3.1562e+00  1.5000e+03  6.2306e+06  5.2011e+00  1.5002e+03  
88          9.9291e+09  2.6517e+12  5.3056e+00  1.5000e+03  1.7128e+11  4.1515e+00  1.5000e+03  6.1820e+06  5.3017e+00  1.5000e+03  9.8937e+03  3.2137e+00  1.5000e+03  6.1919e+06  5.2921e+00  1.5002e+03  
89          9.9322e+09  2.6048e+12  5.3990e+00  1.5000e+03  1.6842e+11  4.2244e+00  1.5000e+03  6.1440e+06  5.3948e+00  1.5000e+03  9.8968e+03  3.2726e+00  1.5000e+03  6.1539e+06  5.3851e+00  1.5002e+03  
90          9.9353e+09  2.5585e+12  5.4945e+00  1.5000e+03  1.6560e+11  4.2990e+00  1.5000e+03  6.1065e+06  5.4899e+00  1.5000e+03  9.8999e+03  3.3329e+00  1.5000e+03  6.1165e+06  5.4802e+00  1.5002e+03  
91          9.9384e+09  2.5128e+12  5.5921e+00  1.5000e+03  1.6282e+11  4.3753e+00  1.5000e+03  6.0697e+06  5.5871e+00  1.5000e+03  9.9030e+03  3.3946e+00  1.5000e+03  6.0797e+06  5.5774e+00  1.5002e+03  
92          9.9415e+09  2.4677e+12  5.6919e+00  1.5000e+03  1.6007e+11  4.4534e+00  1.5000e+03  6.0335e+06  5.6866e+00  1.5000e+03  9.9061e+03  3.4579e+00  1.5000e+03  6.0434e+06  5.6767e+00  1.5002e+03  
93          9.9447e+09  2.4231e+12  5.7939e+00  1.5000e+03  1.5736e+11  4.5332e+00  1.5000e+03  5.9979e+06  5.7882e+00  1.5000e+03  9.9092e+03  3.5226e+00  1.5000e+03  6.0078e+06  5.7782e+00  1.5002e+03  
94          9.9479e+09  2.3792e+12  5.8982e+00  1.5000e+03  1.5468e+11  4.6148e+00  1.5000e+03  5.9629e+06  5.8921e+00  1.5000e+03  9.9123e+03  3.5889e+00  1.5000e+03  5.9728e+06  5.8820e+00  1.5002e+03  
95          9.9511e+09  2.3358e+12  6.0049e+00  1.5000e+03  1.5204e+11  4.6984e+00  1.5000e+03  5.9285e+06  5.9983e+00  1.5000e+03  9.9154e+03  3.6568e+00  1.5000e+03  5.9385e+06  5.9882e+00  1.5002e+03  
96          9.9543e+09  2.2931e+12  6.1139e+00  1.5000e+03  1.4943e+11  4.7838e+00  1.5000e+03  5.8948e+06  6.1069e+00  1.5000e+03  9.9186e+03  3.7263e+00  1.5000e+03  5.9048e+06  6.0967e+00  1.5002e+03  
97          9.9575e+09  2.2509e+12  6.2255e+00  1.5000e+03  1.4685e+11  4.8712e+00  1.5000e+03  5.8618e+06  6.2179e+00  1.5000e+03  9.9217e+03  3.7975e+00  1.5000e+03  5.8718e+06  6.2077e+00  1.5002e+03  
98          9.9607e+09  2.2093e+12  6.3396e+00  1.5000e+03  1.4431e+11  4.9607e+00  1.5000e+03  5.8295e+06  6.3315e+00  1.5000e+03  9.9249e+03  3.8705e+00  1.5000e+03  5.8395e+06  6.3211e+00  1.5003e+03  
99          9.9640e+09  2.1682e+12  6.4563e+00  1.5000e+03  1.4180e+11  5.0522e+00  1.5000e+03  5.7980e+06  6.4476e+00  1.5000e+03  9.9280e+03  3.9452e+00  1.5000e+03  5.8079e+06  6.4371e+00  1.5003e+03  
100         9.9673e+09  2.1278e+12  6.5757e+00  1.5000e+03  1.3932e+11  5.1458e+00  1.5000e+03  5.7672e+06  6.5663e+00  1.5000e+03  9.9312e+03  4.0218e+00  1.5000e+03  5.7772e+06  6.5558e+00  1.5003e+03  
101         9.9706e+09  2.0878e+12  6.6978e+00  1.5000e+03  1.3688e+11  5.2416e+00  1.5000e+03  5.7374e+06  6.6877e+00  1.5000e+03  9.9344e+03  4.1002e+00  1.5000e+03  5.7474e+06  6.6771e+00  1.5003e+03  
